6	127	6.161740
6	128	5.389248
6	129	3.239944
6	130	4.427065
6	131	5.633489
6	132	5.541383
6	133	4.426605
6	134	5.178125
6	135	6.123805
6	138	6.310215
6	151	2.886563
6	152	6.674420
6	154	7.625080
6	155	3.922220
6	156	6.977006
6	158	8.288390
6	159	7.800454
6	160	6.530999
6	163	7.307767
6	166	2.617741
6	167	6.662192
6	172	5.334185
6	173	2.352148
6	175	4.232962
6	176	5.572846
6	177	4.632877
6	178	5.302985
7	13	6.645494
7	18	7.421883
7	22	7.575916
7	127	5.746981
7	131	4.425256
7	132	3.804193
7	135	5.280673
7	154	7.477346
7	163	7.799679
7	167	5.132069
7	172	4.340122
7	176	3.569523
8	9	9.895776
8	10	7.218404
8	12	6.830297
8	14	7.593787
8	36	8.079860
8	37	5.869463
8	39	7.223470
8	40	8.910391
8	42	6.944417
8	47	7.298843
8	48	5.054741
8	51	9.644564
8	52	7.332622
8	53	9.011162
8	54	8.578078
8	55	8.946940
8	56	7.726941
8	67	4.922024
8	69	2.991200
8	70	3.890628
8	71	3.105192
8	74	3.896206
8	87	3.272912
8	95	4.701422
8	97	5.330759
8	99	6.558241
8	100	6.566592
8	106	6.292338
8	109	4.136824
8	116	5.606639
8	117	6.036746
8	118	6.330541
8	144	5.985337
8	145	6.180079
8	147	5.408020
8	148	5.286777
8	149	6.876632
8	150	5.071223
8	151	6.343956
9	10	7.210584
9	12	6.661218
9	14	5.519533
9	36	7.678035
9	40	5.696701
9	44	5.906479
9	47	6.606378
9	51	9.615835
9	52	7.434331
9	53	8.284035
9	54	8.295725
9	55	6.946638
9	56	7.868136
9	67	5.387717
9	96	5.224687
9	97	5.542574
9	99	7.077212
9	100	6.536387
9	106	5.975049
9	109	3.734957
9	116	6.163875
9	118	5.082358
9	119	4.228733
9	144	5.058462
9	145	4.906644
9	147	5.771657
9	148	5.078138
9	149	5.546868
9	151	5.017981
9	167	5.472587
10	12	7.593367
10	44	7.924376
10	47	6.627229
10	51	7.562175
10	52	5.818422
10	53	6.199174
10	54	8.388177
10	56	7.182563
10	67	6.909553
10	78	6.474543
10	95	4.714311
10	96	8.439862
10	97	7.495497
10	116	3.139259
10	117	5.313316
10	143	5.450185
10	144	5.513859
10	145	6.384156
10	149	6.583890
10	150	5.475335
10	151	6.682012
10	167	3.220901
10	175	2.070164
11	12	7.957264
11	56	7.293728
11	67	7.571098
11	73	7.873865
11	78	7.771598
11	80	6.578369
12	47	5.829615
12	51	6.730640
12	52	5.153930
12	53	5.371223
12	54	6.738203
12	56	8.111362
12	67	7.727658
12	73	7.916336
12	78	7.855647
12	117	4.929068
12	144	5.150184
12	145	5.480880
12	149	6.375240
12	151	6.048400
12	167	2.204109
13	14	6.614754
13	15	5.769547
13	16	8.047202
13	18	6.593359
13	19	7.380519
13	20	7.367235
13	21	7.104027
13	22	7.305705
13	31	5.148120
13	103	4.592156
13	106	3.745913
13	107	5.447036
13	112	3.406227
13	118	3.832122
13	119	6.088267
13	120	4.573901
13	121	6.772163
13	122	5.235146
13	123	4.470351
13	124	4.178983
13	125	5.901644
13	126	5.142093
13	127	5.712384
13	128	5.626229
13	130	5.011740
13	131	5.176827
13	132	5.387444
13	133	4.830155
13	134	5.069604
13	135	5.632823
13	138	6.114303
13	142	7.133922
13	143	6.926620
13	151	3.534238
13	152	7.762094
13	153	5.867537
13	154	6.253668
13	155	4.371554
13	156	6.577431
13	158	8.277083
13	159	7.253109
13	160	5.566880
13	163	6.533588
13	166	3.668871
13	167	6.445459
13	172	4.868229
13	173	3.848762
13	175	5.603370
13	176	5.619717
13	177	5.069644
13	178	5.452339
14	15	8.068142
14	16	4.549692
14	17	4.039412
14	18	2.613714
14	19	2.763409
14	25	4.872008
14	26	4.652128
14	27	7.403133
14	28	4.009940
14	29	6.699956
14	30	7.741850
14	31	7.491184
14	32	5.995592
14	33	7.408753
14	34	6.274932
14	36	6.931779
14	37	7.326421
14	38	6.954010
14	39	6.552443
14	40	8.755688
14	41	7.144650
14	42	4.906374
14	43	6.600377
14	45	6.577206
14	46	5.118743
14	49	3.826620
14	51	5.256607
14	53	3.675844
14	55	6.715624
14	57	5.644661
14	58	7.035296
14	59	5.450605
14	60	5.644055
14	61	5.697692
14	62	6.575817
14	63	6.513554
14	64	4.687432
14	67	1.731415
14	69	6.937055
14	70	5.365654
14	71	3.126696
14	72	4.842438
14	87	4.056463
14	103	3.200828
14	107	3.775742
14	118	3.938743
14	119	6.616344
14	121	5.985166
14	122	5.281529
14	124	4.515963
14	125	4.559069
14	126	5.191665
14	127	2.965294
14	128	3.345092
14	130	3.625043
14	131	3.241328
14	132	3.164254
14	133	3.612684
14	134	3.231553
14	135	3.397258
14	139	3.714417
14	142	6.979570
14	143	4.371605
14	146	3.997369
14	152	5.996851
14	153	3.126740
14	154	2.334849
14	155	4.012864
14	158	3.443001
14	160	3.511859
14	161	6.155459
14	162	6.322768
14	163	2.481721
14	164	4.702389
14	167	4.802967
14	172	3.313616
14	173	3.754173
14	174	3.421159
14	175	5.383047
14	176	3.535585
14	178	3.032850
14	179	6.207200
14	180	6.188571
15	29	7.528497
15	30	7.859367
15	31	8.607337
15	32	5.457873
15	33	6.727952
15	34	5.764858
15	35	5.863402
15	46	7.159837
15	50	6.099976
15	57	5.275253
15	58	4.822878
15	59	4.493699
15	60	4.974356
15	62	4.789281
15	63	5.575070
15	69	5.085741
15	103	3.811391
15	107	4.300415
15	118	4.717692
15	119	6.839684
15	120	4.994312
15	121	6.732488
15	122	6.571001
15	124	4.845968
15	125	4.975634
15	126	6.243035
15	127	4.354217
15	131	4.159134
15	132	3.740525
15	135	4.721296
15	142	8.665467
15	143	6.655455
15	145	6.433556
15	146	6.693316
15	152	6.847721
15	155	5.546545
15	167	5.623090
15	172	4.623483
15	173	4.223183
15	175	5.665336
15	176	3.955979
15	178	3.743143
15	179	4.758445
15	180	4.200017
16	19	7.913806
16	103	3.356264
16	107	4.219928
16	119	4.176257
16	122	3.709489
16	125	4.765750
16	126	3.447912
16	127	4.994086
16	128	4.380923
16	130	3.847730
16	131	4.020302
16	132	4.225066
16	135	4.931981
16	138	5.613093
16	142	6.296745
16	143	7.495115
16	146	7.769348
16	152	7.547283
16	155	2.745733
16	156	5.821071
16	158	8.221452
16	163	5.668621
16	167	5.143914
16	172	3.915681
16	173	2.848704
16	175	4.646391
16	176	4.400882
16	178	4.094895
17	19	7.208351
17	46	6.579447
17	50	7.922462
17	119	3.460667
17	142	6.958131
17	143	7.895812
17	145	7.064935
17	146	8.583136
17	152	6.879789
17	167	4.438911
17	173	2.613670
17	175	4.362996
18	21	6.866596
18	22	8.311993
18	23	6.432622
18	103	1.710772
18	106	1.993147
18	107	2.754476
18	125	3.287948
18	127	6.228167
18	128	3.165281
18	130	2.545729
18	131	4.562077
18	132	3.606915
18	135	7.355426
18	136	7.202571
18	138	8.594153
18	143	7.176079
18	146	5.288920
18	152	5.498567
18	154	5.425522
18	158	6.361517
18	159	6.567685
18	163	7.631867
18	167	4.611843
18	172	5.430468
18	173	1.298918
18	175	3.170821
18	176	3.422505
18	177	2.692161
18	178	2.932867
19	119	2.391466
19	146	7.029901
19	152	7.294275
19	158	7.599968
19	167	3.662681
20	21	7.185463
20	156	6.387792
20	158	8.521967
20	159	7.119717
20	167	3.859400
21	22	7.768990
21	119	2.600809
21	127	4.785632
21	131	3.695988
21	132	3.517226
21	135	5.004986
21	138	7.120444
21	156	7.334056
21	158	7.292996
21	159	6.839825
21	163	5.545911
21	167	4.490985
21	172	3.782891
21	176	3.569364
21	178	3.245621
22	106	2.527424
22	119	3.317467
22	125	3.151601
22	127	5.673910
22	130	2.592861
22	131	4.348082
22	132	3.958526
22	134	3.820989
22	135	5.622714
22	138	7.127986
22	154	6.052841
22	156	6.872924
22	158	6.727793
22	163	7.011940
22	167	5.058921
22	172	4.441187
22	176	3.891028
22	178	3.572017
23	125	4.149802
23	128	4.164520
23	130	3.875359
23	131	4.224735
23	132	4.216333
23	134	4.354551
23	135	5.764753
23	137	6.278920
23	138	7.835226
23	140	7.438766
23	141	6.884202
23	143	8.103325
23	156	7.162788
23	157	7.828781
23	158	6.409291
23	159	7.256096
23	167	4.862321
23	172	4.474253
23	175	3.445027
23	176	4.497406
23	178	3.923009
24	42	4.582684
24	45	4.455563
24	47	5.066568
24	49	4.250094
24	104	5.474765
24	105	5.578534
24	106	4.959905
24	124	6.223895
24	167	5.868558
24	173	6.145323
24	174	5.847437
24	175	6.080920
25	28	7.687276
25	42	4.892460
25	45	5.238157
25	74	6.017641
25	75	6.295212
25	76	5.958540
25	78	5.370186
25	81	5.228125
25	82	5.678009
25	87	4.167295
25	104	6.683206
25	105	7.005400
25	106	6.280662
25	108	5.152289
25	109	6.123909
25	111	4.997887
25	114	5.031380
25	124	6.103599
25	125	6.762051
25	129	5.566647
25	130	7.234381
25	132	5.265906
25	133	7.215889
25	134	5.748109
25	137	6.645729
25	139	7.543594
25	143	4.255016
25	146	3.060601
25	147	5.996964
25	148	8.217805
25	149	7.592619
25	152	3.390801
25	167	5.585252
25	168	5.115501
25	169	5.067862
25	171	5.406018
25	174	5.252848
25	175	7.420439
25	176	5.743167
25	177	6.235636
26	27	5.710101
26	37	6.213558
26	38	5.264728
26	39	5.916417
26	40	5.432427
26	41	4.961066
26	42	5.410546
26	43	7.338371
26	44	7.779795
26	45	6.147355
26	56	6.155208
26	58	6.298744
26	60	5.435066
26	63	7.438073
26	69	6.002880
26	70	8.157306
26	71	5.773498
26	72	4.716119
26	74	7.315506
26	78	7.753297
26	84	5.078093
26	86	5.105996
26	87	5.556864
26	98	7.511397
26	99	5.843405
26	108	6.520845
26	109	5.990591
26	113	6.529052
26	133	2.716261
26	137	2.581388
26	140	2.259033
26	148	3.118372
26	149	3.937636
26	171	3.460343
26	180	2.385521
27	29	7.422127
27	30	6.865421
27	32	6.254049
27	37	6.547003
27	38	7.710650
27	40	5.887243
27	41	6.371467
27	43	6.487920
27	44	5.050891
27	45	7.118819
27	57	6.344336
27	58	4.771352
27	59	4.944169
27	60	5.893893
27	62	4.859159
27	63	6.418073
27	69	5.256360
27	70	5.297269
27	161	6.770450
27	162	7.015840
27	179	5.024611
27	180	4.092664
28	45	4.219078
28	75	4.673157
28	76	4.415824
28	105	4.281385
28	106	4.578679
28	109	4.288891
28	111	3.371833
28	125	6.856319
28	129	6.126054
28	130	7.837276
28	132	5.314334
28	133	7.623873
28	134	5.790878
28	137	7.361155
28	139	8.794128
28	140	7.242839
28	148	6.140834
28	149	7.587684
28	150	7.910038
28	167	4.373392
28	169	3.359613
28	175	6.557331
28	176	5.780964
28	177	6.473554
29	30	6.285526
29	43	4.869790
29	45	7.001477
29	46	6.459107
29	57	4.511480
29	60	4.222662
29	63	4.860323
29	103	3.150357
29	107	3.428021
29	124	4.407698
29	125	4.104809
29	167	4.883726
29	173	3.905067
29	175	5.023360
29	178	2.544116
29	179	3.522952
30	31	7.376637
30	32	6.913691
30	33	7.208803
30	34	7.553402
30	35	7.621601
30	57	6.293380
30	58	6.233036
30	59	5.637565
30	60	5.879455
30	61	4.653476
30	62	5.944787
30	63	6.391863
30	69	6.187101
30	70	5.185035
30	72	4.036494
30	119	5.382911
30	122	5.097230
30	126	4.812152
30	161	7.816766
30	162	6.881206
30	179	5.871874
30	180	5.455922
31	32	5.139651
31	33	6.993445
31	34	5.791156
31	57	4.500418
31	58	5.208753
31	59	4.238179
31	60	4.379406
31	61	3.755181
31	62	4.922044
31	63	5.043755
31	69	5.205814
31	70	3.842044
31	118	4.352032
31	119	6.391261
31	120	4.875127
31	121	7.109861
31	122	6.452149
31	126	6.191129
31	127	4.026638
31	135	4.216656
31	142	7.381296
31	155	5.701300
31	167	3.721268
31	172	4.445773
31	179	4.723113
31	180	4.449852
32	33	5.733868
32	34	5.860528
32	35	6.382119
32	38	7.007227
32	57	6.554527
32	58	6.174579
32	59	5.192039
32	61	4.317284
32	62	5.014155
32	69	5.278251
32	72	3.043898
32	119	3.417827
32	122	2.717492
32	126	2.496078
32	161	5.867653
32	162	7.063280
32	164	2.928640
32	179	4.886860
32	180	5.142468
33	34	6.748050
33	57	4.746786
33	58	6.034388
33	59	4.716857
33	60	4.636813
33	61	4.447658
33	62	5.488902
33	63	5.341870
33	69	5.728576
33	70	4.125627
33	72	3.598790
33	87	2.829826
33	164	3.266834
33	179	5.219511
33	180	5.101013
34	35	7.176704
34	57	4.018689
34	58	5.029412
34	59	3.700300
34	61	3.147021
34	62	4.038483
34	69	4.383737
34	161	6.612731
34	179	3.857958
34	180	3.882133
35	38	4.655579
35	57	4.968635
35	58	4.977075
35	59	4.277364
35	61	3.340723
35	62	4.447218
35	63	4.426203
35	69	4.675531
35	70	3.208536
35	161	6.931500
35	162	6.860299
35	179	4.367483
35	180	4.158737
36	37	6.930134
36	38	5.209205
36	39	7.706134
36	40	7.255496
36	51	6.657628
36	55	6.017474
37	38	7.165177
37	39	7.086821
37	40	7.714717
37	41	6.786691
37	43	6.983613
37	44	6.302051
37	45	7.154933
37	55	5.807937
37	60	5.462912
37	63	5.942862
37	70	4.871817
37	175	3.842400
38	39	4.944429
38	40	6.708936
38	41	7.035913
38	43	6.343133
38	45	5.839655
38	57	7.378483
38	58	4.945265
38	59	5.422390
38	60	6.236944
38	62	5.065678
38	63	6.470369
38	69	5.358491
38	70	5.153527
38	71	3.531542
38	72	3.384454
38	87	3.800050
38	162	6.926329
38	179	5.306307
38	180	4.326920
39	40	6.852476
39	42	6.866426
39	43	6.443491
39	44	6.842138
39	45	6.254949
39	52	6.150592
39	55	6.676661
39	118	4.159862
39	119	3.850966
39	124	3.903337
39	148	5.257390
39	167	5.038528
39	174	3.091598
39	175	4.637730
40	41	8.325424
40	43	7.872064
40	45	5.973239
40	55	8.524148
40	60	5.908957
40	63	5.550782
41	43	7.633255
41	45	5.675415
41	57	7.182825
41	58	7.074621
41	60	6.595174
41	63	5.785686
42	43	5.621566
42	44	6.799691
42	45	7.003963
42	47	6.992926
42	49	7.079273
42	51	6.878942
42	52	7.205924
42	54	5.350819
42	55	6.394887
42	56	3.800215
42	74	3.313819
42	75	2.005934
42	78	3.740025
42	96	5.139770
42	103	3.404117
42	106	4.766802
42	107	3.593146
42	109	2.475618
42	118	4.461672
42	119	4.454316
42	124	5.125904
42	125	4.352561
42	129	1.928386
42	139	3.527195
42	145	5.979691
42	149	5.839019
42	167	6.318464
42	173	4.786145
42	174	4.323346
42	175	5.642579
42	176	2.964958
43	44	6.894488
43	45	6.602055
43	55	7.513477
43	56	6.233954
43	58	7.809465
43	60	7.895915
43	63	7.334824
43	67	3.572111
43	70	5.381060
43	74	5.362608
43	78	6.945344
43	99	5.830204
43	109	4.535834
43	113	5.742750
44	45	6.726275
44	47	5.485462
44	51	5.789221
44	52	5.137804
44	54	7.958720
44	55	8.538270
44	56	7.261533
44	63	4.950676
44	70	6.020393
44	74	6.946679
44	78	8.333879
44	96	9.556872
44	97	8.402853
44	98	7.484554
44	99	6.757878
44	108	5.610048
44	109	5.894453
44	113	6.603868
45	46	7.407368
45	49	6.684761
45	55	5.875612
45	63	5.306513
45	103	3.828570
45	104	3.159045
45	106	3.828397
45	107	4.091765
45	109	2.611891
45	118	4.193966
45	119	4.564755
45	124	5.341879
45	125	4.866460
45	129	2.459861
45	130	3.818696
45	139	3.988972
45	143	5.406722
45	167	5.866570
45	173	4.874552
45	174	4.417964
45	175	5.960718
45	176	3.544955
45	178	2.945483
46	49	7.148454
46	50	7.391431
46	103	3.497553
46	107	3.893681
46	119	4.097534
46	124	4.733554
46	125	4.620708
46	142	7.509665
46	143	6.862361
46	145	7.527834
46	146	7.080080
46	152	6.139301
46	167	5.266648
46	173	4.215351
46	174	3.713878
46	175	5.448852
46	176	3.370026
46	178	3.054361
47	48	7.316310
47	49	6.807324
47	51	8.497615
47	52	8.826710
47	53	5.266314
47	54	6.778025
47	56	6.484538
47	67	5.865668
47	74	5.234001
47	78	5.586673
47	95	6.761420
47	96	5.497836
47	97	6.093947
47	99	5.779468
47	103	3.826622
47	106	5.488280
47	109	3.021525
47	116	7.632323
47	117	8.633876
47	118	4.224523
47	119	4.308811
47	124	5.499147
47	125	4.518403
47	144	8.066392
47	145	7.558098
47	148	6.718840
47	149	7.746824
47	151	6.719291
47	167	6.913701
47	173	5.262315
47	174	4.759113
47	175	5.922388
48	49	6.810447
48	50	7.691969
48	95	7.465898
48	117	7.251130
48	124	4.699485
48	144	7.630157
48	145	8.269575
48	149	7.312627
48	151	6.876901
48	167	5.270782
48	173	4.246175
48	174	3.812545
48	175	5.285465
49	50	7.372780
49	103	3.588137
49	109	1.400836
49	119	3.884402
49	124	5.087866
49	125	4.479007
49	145	7.378366
49	167	5.696680
49	173	4.692116
49	174	4.179880
49	175	5.631889
50	95	7.038498
50	142	7.444102
50	143	7.780868
50	145	8.929310
50	146	8.312291
50	151	7.207760
50	167	5.313638
50	175	5.535920
51	52	9.113864
51	53	8.184694
51	54	8.528823
51	55	6.732719
51	56	7.660780
51	63	2.596733
51	67	6.119335
51	70	3.438766
51	71	3.016376
51	74	4.943688
51	75	4.167849
51	78	5.925758
51	87	3.252478
51	96	5.833697
51	97	6.388821
51	99	7.309469
51	100	7.061305
51	106	7.028158
51	109	4.715899
51	116	7.852409
51	117	7.437061
51	118	5.357945
51	144	6.226384
51	145	6.295792
51	147	6.907440
51	148	6.138398
51	149	6.512899
51	151	6.317394
51	167	6.970547
51	169	3.088233
52	53	5.833623
52	54	6.238374
52	55	5.145477
52	56	6.317612
52	67	4.687320
52	96	4.507562
52	97	4.846191
52	99	6.496546
52	100	6.409024
52	106	5.538676
52	116	8.254587
52	117	8.000188
52	118	4.070139
52	147	6.818365
52	148	6.396384
52	151	5.813986
52	167	6.256074
53	54	7.901802
53	56	6.722559
53	99	5.951425
53	100	5.381502
53	106	4.651515
53	116	4.924232
53	144	4.309280
53	148	4.342428
53	149	4.995946
53	151	4.082632
54	55	8.596802
54	67	6.185114
54	74	4.036295
54	96	8.654524
54	97	7.478751
54	106	5.836051
54	109	4.494247
54	116	3.164054
54	144	4.980744
54	145	6.049652
54	149	5.789314
54	151	6.113737
54	175	1.757343
55	56	6.470470
55	78	5.888920
55	96	8.465294
55	97	6.184153
55	99	6.212824
56	73	6.787298
56	74	6.852960
56	78	8.292018
56	81	5.858491
56	83	6.105418
56	99	6.762859
56	116	5.731020
56	117	6.111885
56	137	4.789217
56	144	6.162008
56	145	5.570394
56	148	5.611863
56	149	7.201233
56	150	5.204069
56	151	6.121179
56	167	2.311460
57	58	5.750976
57	59	5.890549
57	60	6.077066
57	61	4.047817
57	62	5.062743
57	69	5.207769
57	72	2.940040
57	119	3.645160
57	122	2.867291
57	126	2.618827
57	161	5.045063
57	162	6.606052
57	179	5.243173
57	180	5.034564
58	59	5.994410
58	60	7.631112
58	61	7.004192
58	62	7.381011
58	63	7.939650
58	64	5.733970
58	69	7.558745
58	70	6.437431
58	71	4.198200
58	72	5.586997
58	86	3.390535
58	87	4.806374
58	90	2.833878
58	98	3.741237
58	119	4.618914
58	121	3.308025
58	122	3.691568
58	126	3.532260
58	161	4.866085
58	162	5.042482
58	164	6.098110
58	170	3.422063
58	179	7.144035
58	180	7.489856
59	60	6.943969
59	61	5.095218
59	62	6.192477
59	69	6.131384
59	72	3.687127
59	161	4.300581
59	162	5.242453
59	179	6.569398
59	180	6.379343
60	62	6.169072
60	63	7.585577
60	69	6.123390
60	70	5.307939
60	87	4.111464
60	119	4.163476
60	161	4.457590
60	162	5.554088
60	179	6.949634
61	63	4.372168
61	64	7.328632
61	65	6.107722
61	69	7.402889
61	70	3.617199
61	72	6.293479
61	87	3.179382
61	88	4.715626
61	119	3.383382
61	161	3.181103
61	162	3.379375
61	164	6.908933
61	165	6.688621
61	170	2.848181
61	180	7.622843
62	63	8.095271
62	67	1.773698
62	68	1.468586
62	69	8.430270
62	70	6.012608
62	71	3.292562
62	72	5.483708
62	77	1.836283
62	86	2.722659
62	87	4.558037
62	89	1.986778
62	90	3.042332
62	119	4.658695
62	121	3.345766
62	122	3.795221
62	126	3.626181
62	161	4.453622
62	162	4.960220
62	170	3.205724
62	179	7.647233
62	180	7.581180
63	67	4.663039
63	68	5.039493
63	69	8.452758
63	70	8.374715
63	71	6.147836
63	72	6.451382
63	74	7.094408
63	78	6.149498
63	84	4.814829
63	86	5.065969
63	87	6.526879
63	98	5.266991
63	108	6.320348
63	109	5.706815
63	113	5.027550
63	119	5.020851
63	121	3.589158
63	122	4.076539
63	126	3.934950
63	161	4.826881
63	162	5.776973
63	170	4.701795
63	179	7.701797
63	180	5.534552
64	65	6.804014
64	69	7.619565
64	70	3.846845
64	72	6.781291
64	87	3.323370
64	165	5.859746
64	170	2.848002
64	180	5.955240
65	69	6.094464
65	72	6.747348
65	86	2.011862
65	87	3.576450
65	88	6.334419
65	89	2.622729
65	165	6.709720
66	77	7.095496
66	91	7.360517
67	68	8.645258
67	69	3.572998
67	70	7.504361
67	71	6.635702
67	72	2.775752
67	73	9.021077
67	74	7.554156
67	78	7.928996
67	83	8.298016
67	84	8.551901
67	85	6.062935
67	86	7.755135
67	87	5.613794
67	97	8.333399
67	98	8.220642
67	124	1.447532
67	125	3.176908
67	132	3.962851
67	133	6.311854
67	134	5.327028
67	135	5.110572
67	137	6.534638
67	138	5.574966
67	140	6.171669
67	144	5.632761
67	145	6.466927
67	149	7.100732
67	150	6.243682
67	151	7.070454
67	167	3.714948
67	170	5.383200
67	173	0.680571
67	175	2.845332
67	176	3.914082
67	178	2.559416
68	69	4.706694
68	70	8.716282
68	71	8.042769
68	74	6.463947
68	84	8.692202
68	86	7.733307
68	87	6.142833
68	97	7.596586
68	98	8.489376
68	109	5.310687
69	70	8.734121
69	71	7.229245
69	72	8.310927
69	73	2.714191
69	77	4.463987
69	84	4.780688
69	86	5.261141
69	87	8.010544
69	88	5.625958
69	89	4.199222
69	90	5.307671
69	98	4.492927
69	108	3.385939
69	109	5.038917
69	119	4.994885
69	121	3.614935
69	122	4.124957
69	126	3.966866
69	161	4.699524
69	162	5.178745
69	170	5.529365
69	179	6.869283
69	180	8.095614
70	71	8.871897
70	72	6.846328
70	74	7.662536
70	75	5.830669
70	77	4.538037
70	81	6.522020
70	82	5.505265
70	84	7.831296
70	85	5.130740
70	86	7.349131
70	87	7.934881
70	98	7.964881
70	108	6.210622
70	109	6.695813
70	119	3.873026
70	121	2.355823
70	122	2.947137
70	126	2.888846
70	133	3.668520
70	137	3.355741
70	148	4.096152
70	161	3.623569
70	162	4.550190
70	170	5.706965
70	171	4.479339
70	179	5.221011
70	180	4.702933
71	72	5.858982
71	84	7.993937
71	86	8.408026
71	87	8.464782
71	98	6.075310
71	108	3.870937
71	109	5.790323
71	170	5.714094
71	180	3.174640
72	74	3.269794
72	83	3.083362
72	84	3.668730
72	86	4.651908
72	87	7.669616
72	88	6.791819
72	89	5.205996
72	90	6.730639
72	109	3.620062
72	112	4.725023
72	119	2.866089
72	165	5.311516
72	170	6.409337
72	179	4.609025
72	180	5.760971
73	74	7.561833
73	78	8.067378
73	79	8.153326
73	80	7.153637
73	81	7.749911
73	83	8.586350
73	84	7.769187
73	85	6.422780
73	86	7.123826
73	132	3.600295
73	133	6.069909
73	134	5.043661
73	135	4.603741
73	137	6.130391
73	140	5.694783
73	144	5.098300
73	149	6.783885
73	150	5.782853
73	151	6.304164
73	167	3.057124
74	75	8.350792
74	76	6.655711
74	78	8.279817
74	81	6.860654
74	82	6.701574
74	83	6.516608
74	84	5.621311
74	85	4.757025
